movie_title,poster_url
Aroused,https://via.placeholder.com/150?text=No+Image
Top Spin,https://via.placeholder.com/150?text=No+Image
Roger & Me,https://via.placeholder.com/150?text=No+Image
Cat People,https://via.placeholder.com/150?text=No+Image
An American in Hollywood,https://via.placeholder.com/150?text=No+Image
Sound of My Voice,https://via.placeholder.com/150?text=No+Image
Your Sister's Sister,https://via.placeholder.com/150?text=No+Image
Romantic Schemer,https://via.placeholder.com/150?text=No+Image
A Dog's Breakfast,https://via.placeholder.com/150?text=No+Image
Night of the Living Dead,https://via.placeholder.com/150?text=No+Image
